0,9226;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4066;-64;1161;-256;4639;214;2366;690;1965;1036;1111;-98;1745;-113;2901;1138;3802;541;3174;435;
0,9429;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4069;-64;1158;-256;4642;214;2369;690;1965;1039;1111;-95;1748;-113;2898;1138;3802;544;3177;435;
0,9634;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4072;-64;1155;-256;4645;214;2372;690;1965;1042;1111;-92;1745;-113;2895;1138;3802;547;3180;435;
0,9814;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4075;-64;1152;-256;4648;214;2375;690;1965;1045;1111;-89;1743;-113;2892;1138;3802;550;3183;435;
1,0024;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4078;-64;1149;-256;4651;214;2378;690;1965;1048;1111;-86;1739;-113;2889;1138;3802;553;3186;435;
1,0236;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4081;-64;1146;-256;4654;214;2381;690;1965;1051;1111;-83;1736;-113;2886;1138;3802;556;3189;435;
1,0443;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4084;-64;1143;-256;4657;214;2384;690;1965;1054;1111;-80;1733;-113;2883;1138;3802;559;3192;435;
1,0650;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4087;-64;1140;-256;4660;214;2387;690;1965;1057;1111;-77;1730;-113;2880;1138;3802;562;3195;435;
1,0855;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4090;-64;1137;-256;4663;214;2390;690;1965;1060;1111;-74;1727;-113;2877;1138;3802;565;3198;435;
1,1086;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4093;-64;1134;-256;4666;214;2393;690;1965;1063;1111;-71;1724;-113;2874;1138;3802;568;3201;435;
1,1289;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4096;-64;1131;-256;4669;214;2396;690;1965;1066;1111;-68;1721;-113;2871;1138;3802;571;3204;435;
1,1494;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4099;-64;1128;-256;4672;214;2399;690;1965;1069;1111;-65;1718;-113;2868;1138;3802;574;3207;435;
1,1700;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4102;-64;1125;-256;4675;214;2402;690;1965;1072;1111;-62;1715;-113;2865;1138;3802;577;3210;435;
1,1895;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4105;-64;1122;-256;4678;214;2405;690;1965;1075;1111;-59;1712;-113;2862;1138;3802;580;3213;435;
1,2150;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4108;-64;1119;-256;4681;214;2408;690;1965;1072;1111;-56;1709;-113;2859;1138;3802;583;3216;435;
1,2352;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4111;-64;1116;-256;4684;214;2411;690;1965;1069;1111;-53;1706;-113;2856;1138;3802;586;3219;435;
1,2556;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4114;-64;1113;-256;4687;214;2414;690;1965;1066;1111;-50;1703;-113;2853;1138;3802;589;3222;435;
1,2754;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4117;-64;1110;-256;4690;214;2418;690;1965;1063;1111;-53;1700;-113;2850;1138;3802;592;3225;435;
1,2968;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4120;-64;1107;-256;4693;214;2421;690;1965;1060;1111;-56;1697;-113;2847;1138;3802;595;3228;435;
1,3167;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4123;-64;1104;-256;4696;214;2423;690;1965;1057;1111;-59;1694;-113;2844;1138;3802;598;3231;435;
1,3371;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4126;-64;1101;-256;4699;214;2427;690;1965;1054;1111;-62;1691;-113;2841;1138;3802;601;3234;435;
1,3578;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4129;-64;1098;-256;4702;214;2430;690;1965;1051;1111;-65;1688;-113;2838;1138;3802;604;3237;435;
1,3823;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4135;-64;1092;-256;4708;214;2423;690;1965;1045;1111;-71;1682;-113;2832;1138;3802;610;3243;435;
1,4040;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4138;-64;1089;-256;4711;214;2421;690;1965;1042;1111;-74;1679;-113;2829;1138;3802;613;3246;435;
1,4291;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4141;-64;1086;-256;4714;214;2418;690;1965;1039;1111;-77;1676;-113;2826;1138;3802;616;3249;435;
1,4501;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4144;-64;1083;-256;4711;214;2414;690;1965;1036;1111;-80;1679;-113;2823;1138;3802;613;3252;435;
1,4702;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4147;-64;1080;-256;4708;214;2411;690;1965;1033;1111;-83;1682;-113;2820;1138;3802;610;3255;435;
1,4908;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4150;-64;1077;-256;4705;214;2408;690;1965;1030;1111;-86;1685;-113;2817;1138;3802;607;3258;435;
1,5115;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4153;-64;1074;-256;4702;214;2405;690;1965;1027;1111;-89;1688;-113;2814;1138;3802;604;3261;435;
1,5322;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4156;-64;1071;-256;4699;214;2402;690;1965;1024;1111;-92;1691;-113;2811;1138;3802;601;3264;435;
1,5526;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4159;-64;1068;-256;4696;214;2399;690;1965;1021;1111;-95;1694;-113;2808;1138;3802;598;3267;435;
1,5777;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4162;-64;1065;-256;4693;214;2396;690;1965;1018;1111;-98;1697;-113;2805;1138;3802;595;3270;435;
1,6044;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4168;-64;1059;-256;4687;214;2390;690;1965;1012;1111;-104;1703;-113;2799;1138;3802;589;3276;435;
1,6213;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4171;-64;1056;-256;4684;214;2387;690;1965;1009;1111;-107;1706;-113;2796;1138;3802;586;3279;435;
1,6438;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4174;-64;1059;-256;4681;214;2384;690;1965;1006;1111;-110;1709;-113;2793;1138;3802;583;3282;435;
1,6646;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4177;-64;1062;-256;4678;214;2381;690;1965;1003;1111;-113;1712;-113;2790;1138;3802;580;3285;435;
1,6844;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4180;-64;1065;-256;4675;214;2378;690;1965;1000;1111;-110;1715;-113;2787;1138;3802;577;3288;435;
1,7093;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4183;-64;1068;-256;4672;214;2375;690;1965;997;1111;-107;1718;-113;2784;1138;3802;574;3291;435;
1,7299;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4186;-64;1071;-256;4669;214;2372;690;1965;994;1111;-104;1721;-113;2781;1138;3802;571;3294;435;
1,7516;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4189;-64;1074;-256;4666;214;2369;690;1965;991;1111;-101;1724;-113;2778;1138;3802;568;3297;435;
1,7735;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4192;-64;1077;-256;4663;214;2366;690;1965;988;1111;-98;1727;-113;2775;1138;3802;565;3300;435;
1,7987;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4195;-64;1080;-256;4660;214;2363;690;1965;985;1111;-95;1730;-113;2772;1138;3802;562;3303;435;
1,8194;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4198;-64;1083;-256;4657;214;2360;690;1965;988;1111;-92;1733;-113;2775;1138;3802;559;3306;435;
1,8414;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4204;-64;1089;-256;4651;214;2354;690;1965;994;1111;-86;1739;-113;2781;1138;3802;553;3312;435;
1,8628;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4207;-64;1092;-256;4648;214;2351;690;1965;997;1111;-83;1743;-113;2784;1138;3802;550;3315;435;
1,8835;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4210;-64;1095;-256;4645;214;2348;690;1965;1000;1111;-80;1745;-113;2787;1138;3802;547;3318;435;
1,9045;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4213;-64;1098;-256;4642;214;2345;690;1965;1003;1111;-77;1748;-113;2790;1138;3802;544;3315;435;
1,9251;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4216;-64;1101;-256;4639;214;2342;690;1965;1006;1111;-74;1745;-113;2793;1138;3802;541;3312;435;
1,9458;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4219;-64;1104;-256;4636;214;2339;690;1965;1009;1111;-71;1743;-113;2796;1138;3802;538;3309;435;
1,9692;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4222;-64;1107;-256;4633;214;2336;690;1965;1012;1111;-68;1739;-113;2799;1138;3802;535;3306;435;
1,9938;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4225;-64;1110;-256;4630;214;2333;690;1965;1015;1111;-65;1736;-113;2802;1138;3802;532;3303;435;
2,0146;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4228;-64;1113;-256;4627;214;2330;690;1965;1018;1111;-62;1733;-113;2805;1138;3802;529;3300;435;
2,0347;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4231;-64;1116;-256;4630;214;2327;690;1965;1021;1111;-65;1730;-113;2808;1138;3802;532;3297;435;
2,0554;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4234;-64;1119;-256;4633;214;2330;690;1965;1024;1111;-68;1727;-113;2811;1138;3802;535;3294;435;
2,0762;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4237;-64;1122;-256;4636;214;2333;690;1965;1027;1111;-71;1724;-113;2814;1138;3802;538;3291;435;
2,0964;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4240;-64;1125;-256;4639;214;2336;690;1965;1030;1111;-74;1721;-113;2817;1138;3802;541;3288;435;
2,1173;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4243;-64;1128;-256;4642;214;2339;690;1965;1033;1111;-77;1718;-113;2820;1138;3802;544;3285;435;
2,1372;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4246;-64;1131;-256;4645;214;2342;690;1965;1036;1111;-80;1715;-113;2823;1138;3802;547;3282;435;
2,1574;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4243;-64;1134;-256;4648;214;2345;690;1965;1039;1111;-83;1712;-113;2826;1138;3802;550;3279;435;
2,1783;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4240;-64;1137;-256;4651;214;2348;690;1965;1042;1111;-86;1709;-113;2829;1138;3802;553;3276;435;
2,1972;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4237;-64;1140;-256;4654;214;2351;690;1965;1045;1111;-89;1706;-113;2832;1138;3802;556;3273;435;
2,2170;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4234;-64;1143;-256;4657;214;2354;690;1965;1048;1111;-92;1703;-113;2835;1138;3802;559;3270;435;
2,2376;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4231;-64;1146;-256;4660;214;2357;690;1965;1051;1111;-95;1700;-113;2838;1138;3802;562;3267;435;
2,2581;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4228;-64;1149;-256;4663;214;2360;690;1965;1054;1111;-98;1697;-113;2841;1138;3802;565;3264;435;
2,2787;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4225;-64;1152;-256;4666;214;2363;690;1965;1057;1111;-101;1694;-113;2844;1138;3802;568;3261;435;
2,2994;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4222;-64;1155;-256;4669;214;2366;690;1965;1060;1111;-104;1691;-113;2847;1138;3802;571;3258;435;
2,3199;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4219;-64;1158;-256;4672;214;2369;690;1965;1063;1111;-107;1688;-113;2850;1138;3802;574;3255;435;
2,3401;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4213;-64;1164;-256;4678;214;2375;690;1965;1069;1111;-113;1682;-113;2856;1138;3802;580;3249;435;
2,3611;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4210;-64;1167;-256;4681;214;2378;690;1965;1072;1111;-117;1679;-113;2859;1138;3802;583;3246;435;
2,3820;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4207;-64;1170;-256;4684;214;2381;690;1965;1075;1111;-120;1676;-113;2862;1138;3802;586;3243;435;
2,4017;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4204;-64;1173;-256;4687;214;2384;690;1965;1072;1111;-123;1679;-113;2865;1138;3802;589;3240;435;
2,4228;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4201;-64;1176;-256;4690;214;2387;690;1965;1069;1111;-126;1682;-113;2868;1138;3802;592;3237;435;
2,4437;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4198;-64;1179;-256;4693;214;2390;690;1965;1066;1111;-123;1685;-113;2871;1138;3802;595;3234;435;
2,4645;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4195;-64;1176;-256;4696;214;2393;690;1965;1063;1111;-120;1688;-113;2874;1138;3802;598;3231;435;
2,4847;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4192;-64;1173;-256;4699;214;2396;690;1965;1060;1111;-117;1691;-113;2877;1138;3802;601;3228;435;
2,5057;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4189;-64;1170;-256;4702;214;2399;690;1965;1057;1111;-113;1694;-113;2880;1138;3802;604;3225;435;
2,5300;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4186;-64;1167;-256;4705;214;2402;690;1965;1054;1111;-110;1697;-113;2883;1138;3802;607;3222;435;
2,5507;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4183;-64;1164;-256;4708;214;2405;690;1965;1051;1111;-107;1700;-113;2886;1138;3802;610;3219;435;
2,5710;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4180;-64;1161;-256;4711;214;2408;690;1965;1048;1111;-104;1703;-113;2889;1138;3802;613;3216;435;
2,5965;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4177;-64;1158;-256;4714;214;2411;690;1965;1045;1111;-101;1706;-113;2892;1138;3802;616;3213;435;
2,6150;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4174;-64;1155;-256;4717;214;2414;690;1965;1042;1111;-98;1709;-113;2895;1138;3802;619;3210;435;
2,6359;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4171;-64;1152;-256;4720;214;2418;690;1965;1039;1111;-95;1712;-113;2898;1138;3802;622;3207;435;
2,6561;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4168;-64;1149;-256;4723;214;2421;690;1965;1036;1111;-92;1715;-113;2901;1138;3802;625;3204;435;
2,6768;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4165;-64;1146;-256;4726;214;2423;690;1965;1033;1111;-89;1718;-113;2904;1138;3802;628;3201;435;
2,6977;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4162;-64;1143;-256;4729;214;2427;690;1965;1030;1111;-86;1721;-113;2907;1138;3802;631;3198;435;
2,7182;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4159;-64;1140;-256;4732;214;2430;690;1965;1027;1111;-83;1724;-113;2904;1138;3802;634;3195;435;
2,7389;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4156;-64;1137;-256;4735;214;2427;690;1965;1024;1111;-80;1727;-113;2901;1138;3802;637;3192;435;
2,7594;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4153;-64;1134;-256;4738;214;2423;690;1965;1021;1111;-77;1730;-113;2898;1138;3802;640;3189;435;
2,7801;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4147;-64;1128;-256;4744;214;2418;690;1965;1015;1111;-71;1736;-113;2892;1138;3802;646;3183;435;
2,8008;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4144;-64;1125;-256;4747;214;2414;690;1965;1012;1111;-68;1739;-113;2889;1138;3802;649;3180;435;
2,8188;-1;-1;4323;646;5433;-260;849;-332;2397;-671;4913;340;3588;523;2691;622;3146;1312;3618;105;-1;-1;4144;-64;1125;-256;4747;214;2414;690;1965;1012;1111;-68;1739;-113;2889;1138;3802;649;3180;435;
