5,1714;True;2;864;576;856;540
5,1965;True;2;873;575;856;540
5,2215;True;2;880;573;856;540
5,2383;True;2;887;571;856;540
5,2551;True;2;890;569;856;540
5,2798;True;2;897;567;856;540
5,2965;True;2;906;567;856;540
5,3215;True;2;913;568;856;540
5,3382;True;2;919;568;856;540
5,3631;True;2;927;568;856;540
5,3881;True;2;933;567;856;540
5,4131;True;2;939;566;856;540
5,4382;True;2;944;565;856;540
5,4631;True;2;948;565;856;540
5,4798;True;2;950;566;856;540
5,5048;True;2;952;564;856;540
5,5215;True;2;953;563;856;540
5,5383;True;2;954;563;856;540
5,5552;True;2;954;562;856;540
5,5798;True;2;955;561;856;540
5,6048;True;2;955;561;856;540
5,6217;True;2;956;561;856;540
5,6384;True;2;956;561;856;540
5,6631;True;2;953;560;856;540
5,6798;True;2;952;559;856;540
5,6965;True;2;949;558;856;540
5,7214;True;2;947;556;856;540
5,7466;True;2;944;555;856;540
5,7714;True;2;942;553;856;540
5,7881;True;2;941;552;856;540
5,8132;True;2;939;551;856;540
5,8380;True;2;937;551;856;540
5,8548;True;2;937;551;856;540
5,8797;True;2;937;549;856;540
5,8965;True;2;936;548;856;540
5,9214;True;2;936;548;856;540
5,9382;True;2;934;547;856;540
5,9548;True;2;933;546;856;540
5,9716;True;2;934;546;856;540
5,9966;True;2;935;545;856;540
6,0216;False;2;936;543;872;540
6,0383;False;2;936;542;872;540
6,0551;False;2;937;543;867;540
6,0802;False;2;937;543;867;540
6,1048;False;2;934;541;862;540
6,1298;False;2;932;540;860;540
6,1467;False;2;931;539;860;540
6,1634;False;2;930;539;857;540
6,1881;False;2;928;537;857;540
6,2134;False;2;927;537;856;540
6,2382;False;2;926;536;855;540
6,2549;False;2;925;536;855;540
6,2798;False;2;924;536;856;540
6,3048;False;2;925;538;858;540
6,3297;False;2;923;538;858;540
6,3467;False;2;921;538;861;540
6,3714;False;2;911;541;865;540
6,3881;False;2;909;542;865;540
6,4048;False;2;906;543;870;540
6,4299;False;2;902;544;870;540
6,4548;False;2;900;544;877;540
6,4798;False;2;899;544;883;540
6,4965;False;2;898;545;891;540
6,5214;False;2;896;545;891;540
6,5383;False;2;893;545;899;540
6,5631;False;2;894;545;899;540
6,5882;False;2;893;544;907;540
6,6130;False;2;891;543;915;540
6,6298;False;2;890;542;923;540
6,6548;False;2;891;541;923;540
6,6797;False;2;891;541;930;540
6,6964;False;2;893;540;937;540
6,7214;False;2;896;540;937;540
6,7464;False;2;897;539;944;540
6,7631;False;2;899;539;949;540
6,7883;False;2;902;540;949;540
6,8131;False;2;904;540;953;540
6,8298;False;2;906;540;957;540
6,8464;False;2;908;540;957;540
6,8714;False;2;914;539;959;540
6,8881;False;2;916;539;959;540
6,9131;False;2;920;539;960;540
6,9298;False;2;922;539;959;540
6,9465;False;2;923;539;959;540
6,9714;False;2;930;539;957;540
6,9881;False;2;931;538;957;540
7,0131;False;2;934;537;954;540
7,0381;False;2;938;537;949;540
7,0549;False;2;939;536;949;540
7,0794;False;2;942;535;943;540
7,0962;False;2;943;533;936;540
7,1215;False;2;946;532;936;540
7,1463;False;2;947;530;928;540
7,1630;False;2;946;527;919;540
7,1797;False;2;946;526;919;540
7,1964;False;2;944;524;910;540
7,2214;False;2;944;522;910;540
7,2383;False;2;943;521;900;540
7,2630;False;2;944;521;900;540
7,2880;False;2;943;520;889;540
7,3048;False;2;941;521;878;540
7,3216;False;2;939;522;878;540
7,3464;False;2;933;525;867;540
7,3715;False;2;925;530;867;540
7,3964;False;2;919;534;857;540
7,4215;False;2;913;536;847;540
7,4464;False;2;905;538;837;540
7,4716;False;2;897;539;837;540
7,4966;False;2;892;541;828;540
7,5133;False;2;889;542;820;540
7,5381;False;2;879;542;820;540
7,5631;False;2;873;542;813;540
7,5880;False;2;869;543;806;540
7,6048;False;2;862;546;806;540
7,6300;False;2;857;546;802;540
7,6551;False;2;853;544;798;540
7,6797;False;2;850;544;798;540
7,6965;False;2;846;545;796;540
7,7214;False;2;841;545;795;540
7,7382;False;2;837;544;795;540
7,7631;False;2;833;543;795;540
7,7881;False;2;829;540;796;540
7,8049;False;2;827;538;796;540
7,8298;False;2;825;537;799;540
7,8547;False;2;825;536;803;540
7,8715;False;2;825;534;803;540
7,8964;False;2;824;533;808;540
7,9134;False;2;823;533;814;540
7,9383;False;2;824;535;814;540
7,9632;False;2;824;535;821;540
7,9881;False;2;825;535;828;540
8,0049;False;2;827;534;828;540
8,0297;False;2;828;533;836;540
8,0464;False;2;829;533;844;540
8,0713;False;2;834;533;844;540
8,0881;False;2;836;533;852;540
8,1130;False;2;840;534;852;540
8,1300;False;2;842;534;860;540
8,1551;False;2;846;534;867;540
8,1798;False;2;850;534;867;540
8,2046;False;2;855;535;875;540
8,2214;False;2;857;535;882;540
8,2463;False;2;862;536;882;540
8,2631;False;2;868;536;888;540
8,2880;False;2;875;536;894;540
8,3048;False;2;880;536;894;540
8,3298;False;2;886;537;900;540
8,3548;False;2;890;537;904;540
8,3715;False;2;895;536;904;540
8,3964;False;2;901;536;908;540
8,4216;False;2;906;536;910;540
8,4464;False;2;909;536;910;540
8,4633;False;2;913;534;912;540
8,4880;False;2;917;532;913;540
8,5047;False;2;923;532;913;540
8,5217;False;2;925;533;913;540
8,5467;False;2;927;532;913;540
8,5721;False;2;930;531;913;540
8,5966;False;2;932;532;912;540
8,6216;False;2;933;532;910;540
8,6383;False;2;933;531;910;540
8,6550;False;2;933;530;908;540
8,6797;False;2;933;530;908;540
8,7047;False;2;931;529;905;540
8,7214;False;2;931;529;902;540
8,7381;False;2;931;529;902;540
8,7630;False;2;930;528;900;540
8,7883;False;2;930;526;897;540
8,8052;False;2;931;527;897;540
8,8300;False;2;931;527;894;540
8,8549;False;2;929;527;892;540
8,8796;False;2;927;528;892;540
8,8965;False;2;926;528;890;540
8,9216;False;2;926;529;888;540
8,9383;False;2;925;530;888;540
8,9551;False;2;925;530;887;540
8,9799;False;2;922;531;887;540
9,0048;False;2;920;531;887;540
9,0297;False;2;919;532;887;540
9,0547;False;2;918;531;888;540
9,0715;False;2;918;531;888;540
9,0964;False;2;916;530;889;540
9,1216;False;2;914;530;891;540
9,1464;False;2;912;530;891;540
9,1713;False;2;910;531;893;540
9,1884;False;2;910;532;896;540
9,2130;False;2;910;532;896;540
9,2297;False;2;908;532;900;540
9,2547;False;2;908;533;904;540
9,2714;False;2;907;532;904;540
9,2964;False;2;906;533;908;540
9,3214;False;2;906;534;912;540
9,3381;False;2;905;533;912;540
9,3631;False;2;905;532;916;540
9,3883;False;2;905;530;920;540
9,4131;False;2;905;528;920;540
9,4381;False;2;905;525;923;540
9,4630;False;2;906;523;927;540
9,4797;False;2;906;523;929;540
9,5047;False;2;908;521;929;540
9,5215;False;2;909;521;931;540
9,5463;False;2;910;521;931;540
9,5632;False;2;910;521;933;540
9,5883;False;2;911;522;933;540
9,6130;False;2;913;522;933;540
9,6297;False;2;914;522;933;540
9,6548;False;2;916;523;931;540
9,6797;False;2;922;526;931;540
9,6965;False;2;924;528;929;540
9,7215;False;2;927;531;926;540
9,7383;False;2;931;532;926;540
9,7549;False;2;933;532;921;540
9,7797;False;2;934;533;921;540
9,7964;False;2;936;534;916;540
9,8214;False;2;938;535;910;540
9,8463;False;2;938;536;910;540
9,8630;False;2;937;536;903;540
9,8880;False;2;937;537;895;540
9,9131;False;2;935;539;895;540
9,9383;False;2;933;539;886;540
9,9631;False;2;932;538;877;540
9,9798;False;2;931;537;867;540
10,0047;False;2;929;536;867;540
10,0213;True;3;928;536;867;540
10,0381;True;3;926;535;867;540
10,0631;True;3;923;534;867;540
10,0798;True;3;922;534;867;540
10,1047;True;3;919;534;867;540
10,1215;True;3;917;534;867;540
10,1382;True;3;913;533;867;540
10,1632;True;3;908;532;867;540
10,1883;True;3;903;531;867;540
10,2132;True;3;895;530;867;540
10,2300;True;3;892;529;867;540
10,2467;True;3;886;529;867;540
10,2716;True;3;880;530;867;540
10,2964;True;3;875;531;867;540
10,3132;True;3;871;533;867;540
10,3299;True;3;870;534;867;540
10,3548;True;3;868;535;867;540
10,3803;True;3;723;528;867;540
10,4048;True;3;723;528;867;540
10,4296;True;3;723;528;867;540
10,4464;True;3;723;528;867;540
10,4713;True;3;723;528;867;540
10,4880;True;3;723;528;867;540
10,5047;True;3;815;437;867;540
10,5297;True;3;831;411;867;540
10,5464;True;3;847;434;867;540
10,5630;True;3;859;450;867;540
10,5879;True;3;892;482;867;540
10,6047;True;3;926;514;867;540
10,6299;True;3;950;532;867;540
10,6467;True;3;968;544;867;540
10,6716;True;3;979;548;867;540
10,6964;True;3;985;552;867;540
10,7213;True;3;989;556;867;540
10,7463;True;3;991;553;867;540
10,7633;True;3;990;551;867;540
10,7881;True;3;983;548;867;540
10,8130;True;3;971;546;867;540
10,8297;True;3;968;545;867;540
10,8464;True;3;962;544;867;540
10,8630;True;3;960;543;867;540
10,8880;True;3;955;541;867;540
10,9047;True;3;952;542;867;540
10,9296;True;3;949;541;867;540
10,9464;True;3;947;540;867;540
10,9713;True;3;946;541;867;540
10,9963;True;3;946;542;867;540
11,0131;True;3;948;543;867;540
11,0380;False;3;949;542;939;540
11,0547;False;3;948;541;930;540
11,0796;False;3;947;542;930;540
11,0964;False;3;947;542;921;540
11,1213;False;3;947;543;921;540
11,1380;False;3;947;543;911;540
11,1547;False;3;948;543;901;540
11,1796;False;3;950;545;901;540
11,1964;False;3;950;545;891;540
11,2214;False;3;950;546;891;540
11,2463;False;3;950;547;881;540
11,2713;False;3;950;548;872;540
11,2880;False;3;950;548;863;540
11,3048;False;3;950;549;863;540
11,3299;False;3;951;549;856;540
11,3547;False;3;951;548;856;540
11,3797;False;3;950;547;849;540
11,4045;False;3;947;546;843;540
11,4214;False;3;943;546;839;540
11,4463;False;3;922;548;839;540
11,4633;False;3;917;549;836;540
11,4880;False;3;907;550;836;540
11,5047;False;3;899;549;834;540
11,5297;False;3;894;550;833;540
11,5546;False;3;888;551;833;540
11,5797;False;3;880;551;834;540
11,5965;False;3;878;550;837;540
11,6212;False;3;874;550;837;540
11,6380;False;3;871;551;841;540
11,6549;False;3;870;551;846;540
11,6716;False;3;868;551;846;540
11,6963;False;3;864;549;853;540
11,7133;False;3;859;548;853;540
11,7380;False;3;854;547;860;540
11,7547;False;3;852;547;868;540
11,7797;False;3;848;547;868;540
11,8046;False;3;848;547;877;540
11,8216;False;3;849;548;887;540
11,8463;False;3;850;547;887;540
11,8632;False;3;850;546;897;540
11,8880;False;3;849;544;897;540
11,9048;False;3;849;542;907;540
11,9215;False;3;850;541;917;540
11,9464;False;3;853;540;917;540
11,9713;False;3;856;541;927;540
11,9964;False;3;858;542;936;540
12,0213;False;3;861;541;936;540
12,0463;False;3;865;541;944;540
12,0631;False;3;866;540;952;540
12,0797;False;3;871;541;952;540
12,1047;False;3;876;540;958;540
12,1214;False;3;878;540;962;540
12,1462;False;3;895;543;962;540
12,1631;False;3;904;545;966;540
12,1877;False;3;921;549;966;540
12,2128;False;3;939;552;967;540
12,2296;False;3;944;552;967;540
12,2465;False;3;952;552;967;540
12,2715;False;3;959;554;965;540
12,2963;False;3;962;556;961;540
12,3130;False;3;965;556;961;540
12,3298;False;3;967;556;956;540
12,3547;False;3;969;557;956;540
12,3797;False;3;971;558;949;540
12,4046;False;3;973;558;940;540
12,4214;False;3;973;558;929;540
12,4464;False;3;975;558;929;540
12,4713;False;3;974;558;918;540
12,4963;False;3;972;557;905;540
12,5132;False;3;970;557;905;540
12,5380;False;3;969;557;891;540
12,5629;False;3;967;557;876;540
12,5882;False;3;964;557;876;540
12,6132;False;3;960;558;861;540
12,6380;False;3;957;557;846;540
12,6548;False;3;952;558;846;540
12,6715;False;3;949;558;830;540
12,6883;False;3;944;558;830;540
12,7132;False;3;938;558;815;540
12,7380;False;3;932;557;800;540
12,7546;False;3;923;555;800;540
12,7714;False;3;918;554;785;540
12,7964;False;3;909;554;785;540
12,8213;False;3;900;556;772;540
12,8464;False;3;886;557;760;540
12,8713;False;3;877;556;760;540
12,8963;False;3;868;556;749;540
12,9213;False;3;860;555;739;540
12,9464;False;3;853;553;732;540
12,9713;False;3;846;553;732;540
12,9963;False;3;841;553;726;540
13,0133;False;3;837;553;722;540
13,0381;False;3;834;553;722;540
13,0547;False;3;829;549;720;540
13,0715;False;3;826;547;719;540
13,0963;False;3;822;542;719;540
13,1213;False;3;815;538;721;540
13,1464;False;3;810;537;725;540
13,1713;False;3;808;535;725;540
13,1882;False;3;805;534;731;540
13,2130;False;3;801;534;738;540
13,2298;False;3;800;535;738;540
13,2546;False;3;800;534;747;540
13,2797;False;3;799;535;758;540
13,2965;False;3;799;534;758;540
13,3214;False;3;798;532;770;540
13,3463;False;3;797;532;783;540
13,3714;False;3;797;532;783;540
13,3965;False;3;798;532;797;540
13,4134;False;3;798;532;811;540
13,4380;False;3;798;532;811;540
13,4631;False;3;798;531;826;540
13,4798;False;3;799;529;841;540
13,4965;False;3;800;529;841;540
13,5216;False;3;803;529;857;540
13,5465;False;3;805;529;871;540
13,5713;False;3;808;530;871;540
13,5880;False;3;813;529;885;540
13,6048;False;3;816;529;900;540
13,6296;False;3;821;528;900;540
13,6463;False;3;827;528;913;540
13,6631;False;3;831;528;913;540
13,6882;False;3;841;529;925;540
13,7130;False;3;850;529;936;540
13,7380;False;3;859;529;936;540
13,7629;False;3;866;528;946;540
13,7879;False;3;879;526;955;540
13,8047;False;3;882;524;962;540
13,8296;False;3;887;523;962;540
13,8546;False;3;898;523;968;540
13,8713;False;3;901;524;973;540
13,8964;False;3;908;525;973;540
13,9131;False;3;913;524;976;540
13,9379;False;3;917;524;976;540
13,9547;False;3;922;526;978;540
13,9797;False;3;927;527;978;540
14,0046;False;3;931;527;978;540
14,0296;False;3;933;526;977;540
14,0463;False;3;935;525;975;540
14,0713;False;3;936;524;975;540
14,0963;False;3;937;524;972;540
14,1132;False;3;940;524;968;540
14,1379;False;3;941;523;968;540
14,1546;False;3;940;522;964;540
14,1796;False;3;942;522;958;540
14,2046;False;3;942;522;958;540
14,2295;False;3;941;522;952;540
14,2465;False;3;939;521;946;540
14,2715;False;3;939;521;946;540
14,2964;False;3;937;521;940;540
14,3213;False;3;935;522;933;540
14,3463;False;3;934;522;927;540
14,3713;False;3;933;521;927;540
14,3880;False;3;931;520;920;540
14,4047;False;3;929;520;914;540
14,4296;False;3;927;521;914;540
14,4465;False;3;925;521;909;540
14,4632;False;3;924;521;909;540
14,4882;False;3;920;521;903;540
14,5130;False;3;918;521;899;540
14,5379;False;3;915;521;899;540
14,5547;False;3;912;521;894;540
14,5795;False;3;909;522;891;540
14,5962;False;3;907;523;891;540
14,6129;False;3;904;524;888;540
14,6299;False;3;902;524;888;540
14,6546;False;3;895;523;885;540
14,6715;False;3;893;522;883;540
14,6962;False;3;889;522;883;540
14,7132;False;3;884;521;882;540
14,7382;False;3;878;520;882;540
14,7629;False;3;875;520;881;540
14,7796;False;3;872;520;881;540
14,8045;False;3;872;520;881;540
14,8295;False;3;871;521;881;540
14,8546;False;3;871;521;882;540
14,8798;False;3;870;521;883;540
14,9047;False;3;869;522;883;540
14,9296;False;3;868;522;884;540
14,9464;False;3;867;521;886;540
14,9714;False;3;866;519;886;540
14,9881;False;3;865;519;888;540
15,0129;False;3;865;519;890;540
15,0381;False;3;864;521;890;540
