0,5827;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4015,5;-64,49996;1146,002;-256,4999;4588,5;214,5;2520,002;690;1965;985,5002;1111,5;-150,0008;1749;-114;2862,002;1138,5;3802,5;490,4999;3123,002;435;
0,6027;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4018,5;-64,49996;1149,002;-256,4999;4591,5;214,5;2523,002;690;1965;988,5001;1111,5;-147,0008;1749;-114;2865,002;1138,5;3802,5;493,4999;3126,002;435;
0,6230;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4021,5;-64,49996;1152,002;-256,4999;4594,5;214,5;2526,002;690;1965;991,5001;1111,5;-144,0006;1749;-114;2868,002;1138,5;3802,5;496,4999;3129,002;435;
0,6436;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4024,5;-64,49996;1155,003;-256,4999;4597,5;214,5;2529,002;690;1965;994,5001;1111,5;-141,0006;1749;-114;2871,002;1138,5;3802,5;499,4999;3132,002;435;
0,6606;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4027,5;-64,49996;1158,002;-256,4999;4600,5;214,5;2532,002;690;1965;997,5001;1111,5;-138,0005;1749;-114;2874,002;1138,5;3802,5;502,4999;3135,002;435;
0,6804;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4030,5;-64,49996;1161,002;-256,4999;4603,5;214,5;2535,002;690;1965;1000,5;1111,5;-135,0005;1749;-114;2877,002;1138,5;3802,5;505,4999;3138,002;435;
0,7004;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4033,5;-64,49996;1164,003;-256,4999;4606,5;214,5;2538,003;690;1965;1003,5;1111,5;-132,0005;1749;-114;2880,002;1138,5;3802,5;508,4999;3141,003;435;
0,7204;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4036,5;-64,49996;1167,003;-256,4999;4609,5;214,5;2535,002;690;1965;1006,5;1111,5;-129,0003;1749;-114;2883,002;1138,5;3802,5;511,4999;3144,003;435;
0,7403;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4039,5;-64,49996;1170,003;-256,4999;4612,5;214,5;2532,002;690;1965;1009,5;1111,5;-126,0003;1749;-114;2886,003;1138,5;3802,5;514,4999;3147,002;435;
0,7599;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4039,5;-64,49996;1170,003;-256,4999;4612,5;214,5;2532,002;690;1965;1009,5;1111,5;-126,0003;1749;-114;2886,003;1138,5;3802,5;514,4999;3147,002;435;
0,7796;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4042,5;-64,49996;1173,003;-256,4999;4615,5;214,5;2529,002;690;1965;1012,5;1111,5;-123,0002;1749;-114;2889,003;1138,5;3802,5;517,4999;3150,003;435;
0,7993;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4045,5;-64,49996;1176,003;-256,4999;4618,5;214,5;2526,002;690;1965;1015,5;1111,5;-120,0002;1749;-114;2892,003;1138,5;3802,5;520,4999;3153,003;435;
0,8189;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4048,5;-64,49996;1179,003;-256,4999;4621,5;214,5;2523,002;690;1965;1018,5;1111,5;-117;1749;-114;2895,003;1138,5;3802,5;523,4999;3156,003;435;
0,8385;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4051,5;-64,49996;1176,003;-256,4999;4624,5;214,5;2520,002;690;1965;1021,5;1111,5;-114;1749;-114;2898,003;1138,5;3802,5;526,4999;3159,003;435;
0,8585;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4054,5;-64,49996;1173,003;-256,4999;4627,5;214,5;2517,002;690;1965;1024,5;1111,5;-117;1749;-114;2901,003;1138,5;3802,5;529,4999;3162,003;435;
0,8780;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4057,5;-64,49996;1170,003;-256,4999;4630,5;214,5;2514,002;690;1965;1027,5;1111,5;-120,0002;1749;-114;2904,003;1138,5;3802,5;532,4999;3165,003;435;
0,8968;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4060,5;-64,49996;1167,003;-256,4999;4633,5;214,5;2511,002;690;1965;1030,5;1111,5;-123,0002;1749;-114;2907,003;1138,5;3802,5;535,4999;3168,003;435;
0,9162;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4063,5;-64,49996;1164,003;-256,4999;4636,5;214,5;2508,002;690;1965;1033,5;1111,5;-126,0003;1749;-114;2904,003;1138,5;3802,5;538,4999;3171,003;435;
0,9359;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4066,5;-64,49996;1161,002;-256,4999;4639,5;214,5;2505,002;690;1965;1036,5;1111,5;-129,0003;1749;-114;2901,003;1138,5;3802,5;541,4999;3174,003;435;
0,9552;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4069,5;-64,49996;1158,002;-256,4999;4642,5;214,5;2502,002;690;1965;1039,5;1111,5;-132,0005;1749;-114;2898,003;1138,5;3802,5;544,4999;3177,003;435;
0,9745;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4072,5;-64,49996;1155,003;-256,4999;4645,5;214,5;2499,002;690;1965;1042,5;1111,5;-135,0005;1749;-114;2895,003;1138,5;3802,5;547,4998;3180,003;435;
0,9943;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4075,5;-64,49996;1152,002;-256,4999;4648,5;214,5;2496,001;690;1965;1045,5;1111,5;-138,0005;1749;-114;2892,003;1138,5;3802,5;550,4999;3183,003;435;
1,0145;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4078,5;-64,49996;1149,002;-256,4999;4651,5;214,5;2493,001;690;1965;1048,5;1111,5;-141,0006;1749;-114;2889,003;1138,5;3802,5;553,4999;3186,004;435;
1,0340;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4081,5;-64,49996;1146,002;-256,4999;4654,5;214,5;2490,002;690;1965;1051,5;1111,5;-144,0006;1752;-114;2886,003;1138,5;3802,5;556,4998;3189,004;435;
1,0537;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4084,5;-64,49996;1143,002;-256,4999;4657,5;214,5;2487,001;690;1965;1054,5;1111,5;-147,0008;1755;-114;2883,002;1138,5;3802,5;559,4999;3192,004;435;
1,0734;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4087,5;-64,49996;1140,002;-256,4999;4660,5;214,5;2484,001;690;1965;1057,5;1111,5;-150,0008;1758;-114;2880,002;1138,5;3802,5;562,4999;3195,004;435;
1,0937;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4090,5;-64,49996;1137,002;-256,4999;4663,5;214,5;2481,001;690;1965;1060,5;1111,5;-153,0009;1761;-114;2877,002;1138,5;3802,5;565,4998;3198,004;435;
1,1138;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4093,5;-64,49996;1134,002;-256,4999;4666,5;214,5;2478,001;690;1965;1063,5;1111,5;-156,0009;1764;-114;2874,002;1138,5;3802,5;568,4999;3201,004;435;
1,1341;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4096,5;-64,49996;1131,002;-256,4999;4669,5;214,5;2475,001;690;1965;1066,5;1111,5;-159,0011;1767;-114;2871,002;1138,5;3802,5;571,4998;3204,004;435;
1,1540;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4099,5;-64,49996;1128,002;-256,4999;4672,5;214,5;2472,001;690;1965;1069,5;1111,5;-162,0011;1770;-114;2868,002;1138,5;3802,5;574,4998;3207,004;435;
1,1734;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4102,5;-64,49996;1125,002;-256,4999;4675,5;214,5;2469,001;690;1965;1072,5;1111,5;-165,0012;1773;-114;2865,002;1138,5;3802,5;577,4999;3210,004;435;
1,1931;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4105,5;-64,49996;1122,002;-256,4999;4678,5;214,5;2466,001;690;1965;1075,5;1111,5;-168,0012;1776,001;-114;2862,002;1138,5;3802,5;580,4998;3213,004;435;
1,2128;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4108,5;-64,49996;1119,002;-256,4999;4681,5;214,5;2463,001;690;1965;1072,5;1111,5;-171,0013;1779,001;-114;2859,002;1138,5;3802,5;583,4998;3216,004;435;
1,2325;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4111,5;-64,49996;1116,001;-256,4999;4684,5;214,5;2460,001;690;1965;1069,5;1111,5;-174,0014;1782,001;-114;2856,002;1138,5;3802,5;586,4999;3219,004;435;
1,2523;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4114,5;-64,49996;1113,001;-256,4999;4687,5;214,5;2457,001;690;1965;1066,5;1111,5;-177,0015;1785,001;-114;2853,002;1138,5;3802,5;589,4998;3222,004;435;
1,2722;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4117,5;-64,49996;1110,001;-256,4999;4690,5;214,5;2454,001;690;1965;1063,5;1111,5;-174,0014;1788,001;-114;2850,002;1138,5;3802,5;592,4998;3225,005;435;
1,2917;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4120,5;-64,49996;1107,001;-256,4999;4693,5;214,5;2451;690;1965;1060,5;1111,5;-171,0013;1791,001;-114;2847,002;1138,5;3802,5;595,4998;3228,005;435;
1,3136;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4123,5;-64,49996;1104,001;-256,4999;4696,5;214,5;2448;690;1965;1057,5;1111,5;-168,0012;1794,001;-114;2844,002;1138,5;3802,5;598,4998;3231,004;435;
1,3341;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4126,5;-64,49996;1101,001;-256,4999;4699,5;214,5;2445;690;1965;1054,5;1111,5;-165,0012;1797,001;-114;2841,002;1138,5;3802,5;601,4998;3234,005;435;
1,3592;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4129,5;-64,49996;1098,001;-256,4999;4702,5;214,5;2442;690;1965;1051,5;1111,5;-162,0011;1800,001;-114;2838,001;1138,5;3802,5;604,4998;3237,005;435;
1,3804;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4135,5;-64,49996;1092,001;-256,4999;4708,5;214,5;2436;690;1965;1045,5;1111,5;-156,0009;1806,001;-114;2832,001;1138,5;3802,5;610,4998;3243,005;435;
1,4006;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4138,5;-64,49996;1089,001;-256,4999;4711,5;214,5;2433;690;1965;1042,5;1111,5;-153,0009;1809,001;-114;2829,001;1138,5;3802,5;613,4998;3246,005;435;
1,4209;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4141,5;-64,49996;1086,001;-256,4999;4714,5;214,5;2430;690;1965;1039,5;1111,5;-150,0008;1812,001;-114;2826,001;1138,5;3802,5;616,4998;3249,005;435;
1,4410;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4144,5;-64,49996;1083,001;-256,4999;4711,5;214,5;2433;690;1965;1036,5;1111,5;-147,0008;1815,002;-114;2823,001;1138,5;3802,5;613,4998;3252,005;435;
1,4610;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4147,5;-64,49996;1080,001;-256,4999;4708,5;214,5;2436;690;1965;1033,5;1111,5;-144,0006;1818,002;-114;2820,001;1138,5;3802,5;610,4998;3255,005;435;
1,4812;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4150,5;-64,49996;1077;-256,4999;4705,5;214,5;2439;690;1965;1030,5;1111,5;-141,0006;1821,001;-114;2817,001;1138,5;3802,5;607,4998;3258,005;435;
1,5013;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4153,5;-64,49996;1074;-256,4999;4702,5;214,5;2442;690;1965;1027,5;1111,5;-138,0005;1824,002;-114;2814,001;1138,5;3802,5;604,4998;3261,005;435;
1,5216;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4156,5;-64,49996;1071,001;-256,4999;4699,5;214,5;2445;690;1965;1024,5;1111,5;-135,0005;1821,001;-114;2811,001;1138,5;3802,5;601,4998;3264,005;435;
1,5465;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4159,5;-64,49996;1068;-256,4999;4696,5;214,5;2448;690;1965;1021,5;1111,5;-132,0005;1818,002;-114;2808,001;1138,5;3802,5;598,4998;3267,005;435;
1,5672;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4162,5;-64,49996;1065;-256,4999;4693,5;214,5;2451;690;1965;1018,5;1111,5;-129,0003;1815,002;-114;2805,001;1138,5;3802,5;595,4998;3270,005;435;
1,5920;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4165,5;-64,49996;1062;-256,4999;4690,5;214,5;2454,001;690;1965;1015,5;1111,5;-126,0003;1812,001;-114;2802,001;1138,5;3802,5;592,4998;3273,006;435;
1,6092;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4168,5;-64,49996;1059;-256,4999;4687,5;214,5;2457,001;690;1965;1012,5;1111,5;-123,0002;1809,001;-114;2799;1138,5;3802,5;589,4998;3276,006;435;
1,6298;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4171,5;-64,49996;1056;-256,4999;4684,5;214,5;2460,001;690;1965;1009,5;1111,5;-120,0002;1806,001;-114;2796;1138,5;3802,5;586,4999;3279,006;435;
1,6499;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4174,5;-64,49996;1059;-256,4999;4681,5;214,5;2463,001;690;1965;1006,5;1111,5;-117;1803,001;-114;2793,001;1138,5;3802,5;583,4998;3282,006;435;
1,6714;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4177,5;-64,49996;1062;-256,4999;4678,5;214,5;2466,001;690;1965;1003,5;1111,5;-114;1800,001;-114;2790;1138,5;3802,5;580,4998;3285,006;435;
1,6923;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4180,5;-64,49996;1065;-256,4999;4675,5;214,5;2469,001;690;1965;1000,5;1111,5;-117;1797,001;-114;2787;1138,5;3802,5;577,4999;3288,006;435;
1,7132;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4183,5;-64,49996;1068;-256,4999;4672,5;214,5;2472,001;690;1965;997,5001;1111,5;-120,0002;1794,001;-114;2784;1138,5;3802,5;574,4998;3291,006;435;
1,7345;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4186,5;-64,49996;1071,001;-256,4999;4669,5;214,5;2475,001;690;1965;994,5001;1111,5;-123,0002;1791,001;-114;2781;1138,5;3802,5;571,4998;3294,006;435;
1,7551;-1;-1;4323,661;646,8199;5433,661;-260,6802;849,6611;-332,6801;2397,661;-671,6802;4913,161;340,8199;3588,661;523,8199;2691,661;622,8199;3146,161;1312,82;3618,661;105,3199;-1;-1;;4189,5;-64,49996;1074;-256,4999;4666,5;214,5;2478,001;690;1965;991,5001;1111,5;-126,0003;1788,001;-114;2778;1138,5;3802,5;568,4999;3297,006;435;
